,ligand_id,tar_protein,tar_chain,src_protein,src_chain,cath_degree,src_ligand_n_atoms,tar_ligand_n_atoms,src_ligand,tar_ligand,ligand_rmsd,embedding_similarity,corr_rmsd,entropy,atom_type_fraction,radius_of_gyration
28,CA,apo55530f17d8,A,apo6bb466ccde,A,0,[1],[1],CA,CA,8.293646812438965,2.1035900115966797,1.4059122800827026,0.6968661546707153,0.900109052658081,1.1005966663360596
29,SAM,apof29fc40d1c,A,apo89e4b80ffd,A,0,[27],[27],SAM,SAM,2.026625633239746,3.0986385345458984,1.3802027702331543,0.6902475357055664,0.5820837020874023,1.2067387104034424
30,SAM,apo3edaafd604,A,apo89e4b80ffd,A,0,[27],[27],SAM,SAM,1.897896409034729,3.15478777885437,1.4484983682632446,0.7233766913414001,0.4797702133655548,1.0948309898376465
31,RBF,apo489c48cc19,A,apo9e85e46298,A,0,[27],[27],RBF,RBF,4.7724409103393555,2.440215587615967,1.6385960578918457,0.7050721049308777,0.5869218707084656,1.225157618522644
32,CA,apo272cbfc249,A,apo5bc1ebc663,A,0,[1],[1],CA,CA,6.344347953796387,2.5561771392822266,1.397570252418518,0.7493827939033508,0.948245108127594,1.2425543069839478
33,FUL,apo89592d36e4,A,apo9b541a929a,A,0,[10],[11],FUL,FUL,7.799036502838135,2.096662759780884,1.4651809930801392,0.5930931568145752,0.917289674282074,1.0297826528549194
34,RBF,apo489c48cc19,A,apo5d61b7f6bc,A,0,[27],[27],RBF,RBF,5.795434474945068,2.3757822513580322,1.4685776233673096,0.7024996876716614,0.9393898248672485,1.1848011016845703
35,CA,apoaaff05812f,A,apo94be85d7c5,A,0,[1],[1],CA,CA,1.974831461906433,1.990501880645752,1.451723337173462,0.7305737137794495,0.6975365281105042,0.9252907037734985
36,IPE,apof80eee5ece,A,apoba69899eaa,A,0,[14],[14],IPE,IPE,5.821142673492432,2.618414878845215,1.8585880994796753,0.7012493014335632,0.544185221195221,1.538362979888916
37,SAM,apofd7fa63b48,A,apo05ecfae4e4,A,0,[27],[27],SAM,SAM,7.042006969451904,2.5004281997680664,1.4510902166366577,0.7490086555480957,0.8230896592140198,1.1554216146469116
38,DGT,apobdfd5ed6c5,A,apoc4f9eb2339,A,0,[31],[31],DGT,DGT,8.003400802612305,2.162954330444336,1.6556189060211182,0.6978340148925781,0.9033836722373962,1.0498135089874268
39,RBF,apo9e85e46298,A,apo3272937f0a,A,0,[27],[27],RBF,RBF,4.791614055633545,2.8605198860168457,1.5609534978866577,0.6923784017562866,0.7580013275146484,1.1362402439117432
40,CA,apodbc78138bd,A,apo5bc1ebc663,A,0,[1],[1],CA,CA,7.208582401275635,2.4800820350646973,1.5840578079223633,0.6990428566932678,0.8904641270637512,1.062009572982788
41,PC,apo1fa22c9d6d,A,apo6142d24d09,A,0,[11],[11],PC,PC,3.1171152591705322,2.1521005630493164,1.6881779432296753,0.6765573620796204,0.8409356474876404,1.1769933700561523
42,CA,apod1879f4c59,A,apoff6aa213a4,A,0,[1],[1],CA,CA,8.2291259765625,2.178983688354492,1.5102242231369019,0.6935809850692749,0.8653865456581116,1.1689473390579224
43,CA,apoe5b87a2964,A,apo1f1eadbb5e,A,0,[1],[1],CA,CA,5.164524078369141,2.500579357147217,1.5331194400787354,0.7246333956718445,0.7633198499679565,1.311735987663269
44,CA,apo9657183e42,A,apo1f2f0c2bd6,A,0,[1],[1],CA,CA,6.9351606369018555,2.526435613632202,1.662081241607666,0.6179077625274658,0.8909947872161865,1.4338518381118774
45,GOA,apo87ada52d5e,A,apod4db826ba9,A,0,[5],[5],GOA,GOA,1.9567054510116577,2.353470802307129,1.4209710359573364,0.6950650215148926,0.7993554472923279,1.0195574760437012
46,SAM,apo0c4f651c46,A,apo218b3ecdc8,A,0,[27],[27],SAM,SAM,7.150137901306152,1.478868007659912,1.5949854850769043,0.6501087546348572,0.6944397687911987,1.2198668718338013
47,SAM,apofd7fa63b48,A,apoa638c313e9,A,0,[27],[27],SAM,SAM,7.036425590515137,2.6569550037384033,1.4889620542526245,0.7266180515289307,0.5464276075363159,1.3239189386367798
48,SAM,apofd7fa63b48,A,apof8638bc184,A,0,[27],[27],SAM,SAM,7.115511894226074,2.455749034881592,1.4715358018875122,0.7363771200180054,0.7995882034301758,1.1941760778427124
49,M6P,apoc2bc90b024,A,apo703b2f492b,A,0,[16],[16],M6P,M6P,8.362436294555664,1.8346946239471436,1.762759804725647,0.5690318942070007,0.9597023725509644,1.9071228504180908
50,PC,apo1fa22c9d6d,A,apo5c5bfeb367,A,0,[11],[11],PC,PC,3.8774168491363525,2.2597596645355225,1.4347070455551147,0.6234996318817139,0.9758069515228271,1.1759283542633057
51,SAM,apoe9ca86fe93,A,apo89e4b80ffd,A,0,[27],[27],SAM,SAM,2.276810646057129,3.1181304454803467,1.4715262651443481,0.7610475420951843,0.6734851598739624,0.9343212246894836
52,K,apo7398b20969,A,apo559322ca14,A,0,[1],[1],K,K,7.45086669921875,2.5497865676879883,1.5454583168029785,0.7140725255012512,0.8608531951904297,1.1306852102279663
53,TTP,apo95216f807b,A,apoba6c9a6a3d,A,0,[29],[29],TTP,TTP,4.534315586090088,2.544687509536743,1.4622191190719604,0.6349892020225525,0.7022876143455505,1.3857953548431396
54,CA,apo1db3de77a4,A,apocbfc78a383,A,0,[1],[1],CA,CA,7.60192346572876,1.9554729461669922,1.6292308568954468,0.6292882561683655,0.665514349937439,1.0348503589630127
55,SAM,apofd7fa63b48,A,apodba9c249dc,A,0,[27],[27],SAM,SAM,6.983120441436768,2.595834732055664,1.4938700199127197,0.7266717553138733,0.8713772892951965,1.1780425310134888
56,IPE,apoba69899eaa,A,apo76b71509fd,A,0,[14],[14],IPE,IPE,6.543252468109131,2.2781920433044434,1.605741024017334,0.7079980373382568,0.7642138004302979,1.1403881311416626
57,CA,apodbc78138bd,A,apo80f64848d9,A,0,[1],[1],CA,CA,7.0745062828063965,2.0168848037719727,1.624038815498352,0.6926320791244507,0.7294760942459106,1.317587971687317
58,FDA,apo0e970d49e6,A,apo0e37ab3f3e,A,0,[53],[53],FDA,FDA,3.471463918685913,2.9419002532958984,1.6266552209854126,0.7067614793777466,0.6604504585266113,1.3431156873703003
59,GOA,apoa80b2969e4,A,apod4db826ba9,A,0,[5],[5],GOA,GOA,5.128795623779297,2.6078710556030273,1.5926309823989868,0.7085766196250916,0.883931040763855,1.0900238752365112
60,DGT,apo837ecb6e97,A,apoc4f9eb2339,A,0,[31],[31],DGT,DGT,7.4557576179504395,1.8074311017990112,1.4606517553329468,0.5608084201812744,0.8628629446029663,1.1428475379943848
61,PC,apo1014cc4ff4,A,apo5c5bfeb367,A,0,[11],[11],PC,PC,3.3510398864746094,2.827894449234009,1.4429951906204224,0.7305542826652527,0.9128000736236572,1.1653417348861694
62,SIA,apodab3a045c8,A,apof988af7c38,A,0,[21],[21],SIA,SIA,6.884244441986084,2.178858518600464,1.6970775127410889,0.673283040523529,0.9864811301231384,1.087396502494812
63,CA,apod80d2a9b3a,A,apo810e52ea19,A,0,[1],[1],CA,CA,3.465419054031372,2.3811779022216797,1.5273374319076538,0.7325961589813232,0.8310763239860535,1.0533415079116821
64,TYD,apoe9a08fdd69,A,apo7b54455720,A,0,[25],[25],TYD,TYD,6.647623062133789,2.5578906536102295,1.4937376976013184,0.6923090815544128,0.8198152184486389,1.266929030418396
65,SAM,apod86559e079,A,apo89e4b80ffd,A,0,[27],[27],SAM,SAM,3.095909833908081,2.888731002807617,1.506348967552185,0.7131937146186829,0.7931889295578003,1.0949175357818604
66,BU3,apob0d1d6ffe4,A,apo383dde2faf,A,0,[6],[6],BU3,BU3,6.655771255493164,2.6148428916931152,1.3597636222839355,0.738182783126831,0.8862012624740601,1.2950111627578735
67,CA,apodf827aa445,A,apo3220de4343,A,0,[1],[1],CA,CA,6.616924285888672,2.1749379634857178,1.56339430809021,0.7048236727714539,0.5074028968811035,1.1748210191726685
68,NAI,apo1b33a4a05a,A,apo7b762ca870,A,0,[44],[27],NAI,NAI,2.6294643878936768,2.9404377937316895,1.2913416624069214,0.6968870759010315,0.8362054824829102,1.3420240879058838
69,TYD,apob8d00776c6,A,apoe9a08fdd69,A,0,[25],[25],TYD,TYD,6.150931358337402,2.381895065307617,1.46444571018219,0.7327763438224792,0.8468183279037476,1.191227912902832
70,CA,apob5a9b927cc,A,apo858a2f6cdf,A,0,[1],[1],CA,CA,8.20362663269043,2.337055206298828,1.4539533853530884,0.679149329662323,0.8303849697113037,1.1187304258346558
71,CA,apo60591259c2,A,apo304842bce3,A,0,[1],[1],CA,CA,6.710262775421143,2.094144344329834,1.464614748954773,0.6675089001655579,0.9247018694877625,1.3810945749282837
72,CA,apoc3e7e3ba77,A,apo130901746c,A,0,[1],[1],CA,CA,5.797128200531006,2.8086605072021484,1.423904299736023,0.7500988245010376,0.7479906678199768,1.1041501760482788
73,CA,apo65bc71504e,A,apo42ee28e6c7,A,0,[1],[1],CA,CA,8.103431701660156,2.4712605476379395,1.416623830795288,0.6810829043388367,0.899251401424408,1.0454514026641846
74,NAI,apo46e1642176,A,apo7b762ca870,A,0,[44],[44],NAI,NAI,3.6628198623657227,2.8741705417633057,1.3712843656539917,0.7230490446090698,0.7889158725738525,1.2454402446746826
75,RBF,apo5d61b7f6bc,A,apo3272937f0a,A,0,[27],[27],RBF,RBF,5.756812572479248,2.633127450942993,1.6598433256149292,0.6886347532272339,0.7325878143310547,1.0128912925720215
76,NAI,apo46e1642176,A,apo7b762ca870,A,0,[44],[44],NAI,NAI,3.6628201007843018,2.8741719722747803,1.371283769607544,0.7230488657951355,0.7889159917831421,1.24544095993042
77,TYD,apo4d523eb2b1,A,apobdb30dfd1f,A,0,[25],[25],TYD,TYD,3.3938779830932617,2.8927488327026367,1.5518406629562378,0.7524439692497253,0.8410377502441406,1.1298868656158447
78,NAI,apo7b762ca870,A,apo7dcb3916e0,A,0,[44],[44],NAI,NAI,3.2222681045532227,2.943922758102417,1.317359447479248,0.7148554921150208,0.9073512554168701,1.3384052515029907
79,CA,apo61ed8a63df,A,apoda72bed2b4,A,0,[1],[1],CA,CA,6.5844011306762695,2.6112592220306396,1.4970394372940063,0.743480384349823,0.869154691696167,1.10822331905365
80,CA,apocc276a8f52,A,apo7ddf501435,A,0,[1],[1],CA,CA,8.412973403930664,2.0016355514526367,1.4410581588745117,0.6811413764953613,0.8462656140327454,1.143282175064087
81,CA,apo3dd5c1bbb8,A,apo42ee28e6c7,A,0,[1],[1],CA,CA,7.529447078704834,2.8537070751190186,1.4173780679702759,0.7741128206253052,0.7756403088569641,1.0710142850875854
82,K,apo144c39e067,A,apo559322ca14,A,0,[1],[1],K,K,8.182937622070312,1.9801636934280396,1.5714023113250732,0.6627670526504517,0.6357282996177673,0.9069550633430481
83,NAI,apo7b762ca870,A,apo172e797b27,A,0,[44],[44],NAI,NAI,3.8285939693450928,2.3017778396606445,1.484835147857666,0.7107728719711304,0.747785210609436,1.1861664056777954
84,CA,apo3a080626a0,A,apo9e950711d5,A,0,[1],[1],CA,CA,5.540497303009033,2.181912899017334,1.6562143564224243,0.7272322773933411,0.6112281084060669,1.2165236473083496
85,K,apo144c39e067,A,apob2881074d9,A,0,[1],[1],K,K,7.655576229095459,2.270507335662842,1.5101354122161865,0.7380611896514893,0.7748421430587769,1.0590593814849854
86,NAI,apo7d09abd904,A,apo7b762ca870,A,0,[44],[44],NAI,NAI,3.4119372367858887,2.766221284866333,1.316662073135376,0.7088430523872375,0.7176794409751892,1.275794267654419
87,NAI,apo38e8d09865,A,apo7b762ca870,A,0,[44],[44],NAI,NAI,3.475862979888916,2.8881995677948,1.40142822265625,0.7174491882324219,0.8515411019325256,1.3286367654800415
88,CA,apob138a767a5,A,apo14bbc9c150,A,0,[1],[1],CA,CA,9.394454956054688,2.053107500076294,1.6581425666809082,0.5574001669883728,0.8437836170196533,1.703961730003357
89,CA,apoefa4b72f8e,A,apoeb97dbe4bc,A,0,[1],[1],CA,CA,7.388320446014404,2.9677467346191406,1.3447412252426147,0.7428125739097595,0.882908046245575,1.1247010231018066
90,CA,apofcd089e1cf,A,apocc276a8f52,A,0,[1],[1],CA,CA,8.09850025177002,2.082740545272827,1.6264468431472778,0.6896145939826965,0.8931792974472046,1.2007040977478027
91,CA,apo8678efc2c6,A,apo45c959d6cb,A,0,[1],[1],CA,CA,5.449708938598633,2.5534093379974365,1.5525109767913818,0.737328290939331,0.7405882477760315,1.1449452638626099
92,CA,apobbaf3d7632,A,apo1625ada5d0,A,0,[1],[1],CA,CA,7.625363349914551,2.436678886413574,1.6876126527786255,0.7312548756599426,0.7199746966362,1.0657318830490112
93,K,apo8711722b82,A,apo559322ca14,A,0,[1],[1],K,K,5.392472743988037,2.4000327587127686,1.659197211265564,0.7042067050933838,0.7982769012451172,1.148445963859558
94,CA,apo9bc56b62c9,A,apo0d650c653e,A,0,[1],[1],CA,CA,8.728779792785645,2.6634140014648438,1.8055824041366577,0.7433740496635437,0.7506160140037537,1.2269560098648071
95,NAI,apo3fdb14322f,A,apo7b762ca870,A,0,[44],[44],NAI,NAI,3.7476160526275635,2.8861613273620605,1.3757740259170532,0.7165591716766357,0.8614528775215149,1.2177456617355347
96,CA,apob2506f0bab,A,apo839ba0fe05,A,0,[1],[1],CA,CA,7.881530284881592,2.181922435760498,1.5832422971725464,0.7494340538978577,0.9503121972084045,1.0411982536315918
97,CA,apob9b68ff5cd,A,apo6ce612a48c,A,0,[1],[1],CA,CA,7.77064847946167,2.3494739532470703,1.34360671043396,0.7255890369415283,0.8677005171775818,1.2556321620941162
98,CA,apo4a35304363,A,apo07fe470751,A,0,[1],[1],CA,CA,7.938984394073486,2.476707696914673,1.6861522197723389,0.733440637588501,0.7515162229537964,1.1214829683303833
99,CA,apo655bc21a73,A,apo7cf6d3da76,A,0,[1],[1],CA,CA,7.188802242279053,2.4615328311920166,1.408125877380371,0.7411292195320129,0.7649121880531311,1.2181944847106934
100,K,apob2881074d9,A,apo559322ca14,A,0,[1],[1],K,K,6.068312168121338,1.773801326751709,1.6657788753509521,0.6427620053291321,0.948722779750824,1.117254614830017
101,CA,apo1db3de77a4,A,apo55530f17d8,A,0,[1],[1],CA,CA,7.711301326751709,1.8239331245422363,1.5315423011779785,0.7116304039955139,0.7986588478088379,1.2380765676498413
102,PQQ,apof55a791b1b,A,apo2936580b07,A,0,[24],[24],PQQ,PQQ,1.4290379285812378,2.495410680770874,1.5041289329528809,0.750444233417511,0.8298254013061523,1.0991662740707397
103,K,apo7398b20969,A,apob2881074d9,A,0,[1],[1],K,K,6.124654769897461,2.3977365493774414,1.478310465812683,0.7609865665435791,0.8831414580345154,1.1177910566329956
104,K,apo7d447b2b3e,A,apo559322ca14,A,0,[1],[1],K,K,7.572247505187988,2.485328197479248,1.5755062103271484,0.7073756456375122,0.8396931290626526,1.125149130821228
105,CA,apo52004af1d3,A,apof613711cdc,A,0,[1],[1],CA,CA,5.176192283630371,2.74234676361084,1.4633883237838745,0.6824972033500671,0.8363093137741089,1.430582046508789
106,CA,apo7e0df809cd,A,apoc139b12710,A,0,[1],[1],CA,CA,7.8005499839782715,2.1877851486206055,1.407199740409851,0.7541098594665527,0.7752074003219604,1.1844353675842285
107,CA,apo92079f482f,A,apo0808554265,A,0,[1],[1],CA,CA,4.463972091674805,2.4092302322387695,1.3812764883041382,0.7186279296875,0.806456983089447,1.188692331314087
108,K,apo5634e23ee1,A,apo559322ca14,A,0,[1],[1],K,K,5.736356735229492,2.4966189861297607,1.5500011444091797,0.7035186886787415,0.9155824780464172,1.136309027671814
109,TYD,apo3721324a05,A,apoe9a08fdd69,A,0,[25],[25],TYD,TYD,6.953370094299316,2.603292465209961,1.553418755531311,0.7593029737472534,0.7120341062545776,1.0151431560516357
110,TYD,apo4d523eb2b1,A,apo0119d595d5,A,0,[25],[25],TYD,TYD,3.7098731994628906,2.6399476528167725,1.445900321006775,0.7785773277282715,0.8400381207466125,1.0150046348571777
111,PC,apo1014cc4ff4,A,apo6142d24d09,A,0,[11],[11],PC,PC,3.9280526638031006,2.3508222103118896,1.6379890441894531,0.7185254096984863,0.8128387928009033,1.1047414541244507
112,PQQ,apof55a791b1b,A,apo6ec54966a0,A,0,[24],[24],PQQ,PQQ,3.9633948802948,2.027473211288452,1.4877336025238037,0.682990550994873,0.8024922609329224,1.2090681791305542
113,M6P,apoc2bc90b024,A,apo88a64fa370,A,0,[16],[16],M6P,M6P,8.114141464233398,1.7260792255401611,1.6539885997772217,0.5656424760818481,0.859612762928009,1.5673960447311401
114,SIA,apo0d0b42695c,A,apof988af7c38,A,0,[21],[21],SIA,SIA,6.737725257873535,2.8583884239196777,1.2809923887252808,0.7264782190322876,0.9527755975723267,1.0015869140625
115,DGT,apoc4f9eb2339,A,apo88e22e69c7,A,0,[31],[31],DGT,DGT,7.270136833190918,2.1233696937561035,1.696394920349121,0.6442315578460693,0.693139374256134,1.1497544050216675
116,TYD,apo4d523eb2b1,A,apob8d00776c6,A,0,[25],[25],TYD,TYD,4.310151100158691,2.61445689201355,1.4571418762207031,0.7513316869735718,0.6616997718811035,1.1370418071746826
117,TYD,apo4d523eb2b1,A,apo3721324a05,A,0,[25],[25],TYD,TYD,3.185107707977295,2.6597230434417725,1.4652217626571655,0.7435766458511353,0.8234041333198547,1.1920028924942017
118,K,apo22b84035b3,A,apo559322ca14,A,0,[1],[1],K,K,5.455969333648682,1.9440221786499023,1.5429493188858032,0.7260392308235168,0.7764015197753906,0.970898449420929
119,TTP,apo95216f807b,A,apo07a533bd13,A,0,[29],[29],TTP,TTP,5.397307395935059,2.599883556365967,1.514245629310608,0.7148087620735168,0.8902907967567444,1.1472300291061401
120,TTP,apodca2890c4d,A,apo95216f807b,A,0,[29],[29],TTP,TTP,7.85731840133667,1.9761943817138672,1.8848071098327637,0.6568928360939026,0.871692955493927,1.1690750122070312
121,TTP,apo1450cb4c8a,A,apo95216f807b,A,0,[29],[29],TTP,TTP,4.019503116607666,2.575873374938965,1.4019242525100708,0.7058165073394775,0.8295814394950867,1.1577057838439941
122,K,apob680d44f71,A,apo559322ca14,A,0,[1],[1],K,K,4.839544296264648,2.253242254257202,1.6455960273742676,0.6813059449195862,0.8879798054695129,1.060750961303711
123,K,apoa91505152f,A,apo559322ca14,A,0,[1],[1],K,K,8.062824249267578,2.164989709854126,1.4313340187072754,0.7262944579124451,0.8370636105537415,0.8489410877227783
124,TYD,apo4d523eb2b1,A,apoa6cedd5e6c,A,0,[25],[25],TYD,TYD,3.3406784534454346,2.777223587036133,1.4195388555526733,0.7878432869911194,0.6761286854743958,1.0133625268936157
125,TYD,apo0119d595d5,A,apoe9a08fdd69,A,0,[25],[25],TYD,TYD,6.991891860961914,2.470012664794922,1.4786796569824219,0.7402248382568359,0.6960991024971008,1.227386713027954
126,PQQ,apof55a791b1b,A,apodeac7d5194,A,0,[24],[24],PQQ,PQQ,3.381319046020508,2.2748398780822754,1.6100373268127441,0.7243189215660095,0.7849078178405762,1.2413944005966187
127,K,apo22b84035b3,A,apob2881074d9,A,0,[1],[1],K,K,2.7804925441741943,2.5513558387756348,1.4144411087036133,0.7020303606987,0.9140967726707458,1.169884204864502
128,SIA,apo214d44df5b,A,apof988af7c38,A,0,[21],[20],SIA,SIA,4.580093860626221,2.5801358222961426,1.4679431915283203,0.6819140315055847,0.9481818079948425,1.2549996376037598
129,TYD,apo4d523eb2b1,A,apo7b54455720,A,0,[25],[25],TYD,TYD,4.605513572692871,2.380331039428711,1.511063575744629,0.7183995246887207,0.5313113331794739,1.2969202995300293
130,TYD,apobdb30dfd1f,A,apoe9a08fdd69,A,0,[25],[25],TYD,TYD,6.858386039733887,2.305083751678467,1.5647447109222412,0.7510507702827454,0.7362716197967529,1.0700502395629883
131,SIA,apo23874c7c22,A,apof988af7c38,A,0,[21],[21],SIA,SIA,8.125884056091309,2.285996437072754,1.5296577215194702,0.7242230772972107,0.9243065118789673,1.214150309562683
132,SIA,apo7d78760229,A,apof988af7c38,A,0,[21],[21],SIA,SIA,8.31321907043457,2.2065823078155518,1.4902749061584473,0.6607821583747864,0.9447240829467773,1.4152438640594482
133,K,apob680d44f71,A,apob2881074d9,A,0,[1],[1],K,K,3.5741183757781982,2.2064013481140137,1.474574089050293,0.6959969401359558,0.9350554347038269,1.071816325187683
134,SIA,apoa45663a7b4,A,apof988af7c38,A,0,[21],[21],SIA,SIA,6.943485736846924,2.602564811706543,1.625346302986145,0.7031084299087524,0.9301260709762573,1.2908679246902466
135,SIA,apobf28a42827,A,apof988af7c38,A,0,[21],[21],SIA,SIA,8.68275260925293,2.015223264694214,1.5201267004013062,0.6383750438690186,0.850190281867981,1.7459807395935059
136,SIA,apof988af7c38,A,apoe05bc91286,A,0,[21],[21],SIA,SIA,7.556926250457764,2.409853219985962,1.6776331663131714,0.7023440599441528,0.9547345042228699,1.254655361175537
137,SAM,apof8f1672997,A,apocc22a7c249,A,1,[27],[27],SAM,SAM,5.959251880645752,2.6021530628204346,1.6892399787902832,0.6991937160491943,0.9066054821014404,1.3607097864151
138,VN4,apo998bb3ca3f,A,apo9f3cdc96b3,A,1,[4],[4],VN4,VN4,1.7946891784667969,3.0966944694519043,1.374454140663147,0.7654781937599182,0.6525776982307434,0.9599430561065674
139,A2P,apo4aad30e486,A,apod0480cc105,A,1,[27],[27],A2P,A2P,5.879013538360596,2.332648277282715,1.4092074632644653,0.6378656029701233,0.7462709546089172,1.2625832557678223
140,CA,apoa64ace8395,A,apo612999e0b1,A,1,[1],[1],CA,CA,3.112640380859375,2.0545454025268555,1.5428199768066406,0.6810730695724487,0.914746880531311,1.0550488233566284
141,TYD,apob8d00776c6,A,apo7b54455720,A,1,[25],[25],TYD,TYD,5.617283821105957,3.197913646697998,1.4056336879730225,0.7381846308708191,0.9804255366325378,0.9743815064430237
142,HEM,apo4d62f4f3c0,A,apo3ec84872c9,A,1,[43],[43],HEM,HEM,5.112243175506592,1.9595613479614258,1.681848406791687,0.6409327387809753,0.4322241246700287,1.4859169721603394
143,A2P,apod0480cc105,A,apo901b527002,A,1,[27],[27],A2P,A2P,2.7289884090423584,3.220165252685547,1.4912614822387695,0.7460710406303406,0.8776130080223083,1.0260111093521118
