,ligand_id,tar_protein,tar_chain,src_protein,src_chain,cath_degree,src_ligand_n_atoms,tar_ligand_n_atoms,src_ligand,tar_ligand,ligand_rmsd,embedding_similarity,corr_rmsd,entropy,atom_type_fraction,radius_of_gyration
10,ATP,3vnq,A,4x2d,A,0,[31],[31],ATP,ATP,4.0197367668151855,2.5046093463897705,1.6593067646026611,0.7436250448226929,0.6630222797393799,1.098801612854004
11,FE2,2de6,B,4m33,A,0,[1],[1],FE2,FE2,1.6379586458206177,2.3141472339630127,1.2399922609329224,0.6383139491081238,0.8566389083862305,1.4759434461593628
12,PNS,2lml,A,7x0f,C,0,[21],[21],PNS,PNS,6.229062080383301,3.828932285308838,0.6756524443626404,0.7784180045127869,0.9773802161216736,0.7720354199409485
13,COA,1khr,A,1xvt,A,0,[48],[48],COA,COA,4.70928955078125,2.5654282569885254,1.6637547016143799,0.7013919949531555,0.9308952689170837,1.1863054037094116
14,CO,2xvz,A,4uob,A,0,[1],[1],CO,CO,6.989499568939209,1.9661355018615723,1.710040807723999,0.7130115628242493,0.5433923602104187,0.8923792839050293
15,GTP,2v55,D,6oix,C,0,[32],[32],GTP,GTP,5.308719158172607,2.3330090045928955,1.4848078489303589,0.7533267736434937,0.816679835319519,1.040384292602539
16,WO4,1lgp,A,3cg3,A,0,[5],[5],WO4,WO4,4.538244247436523,2.106551170349121,1.7140885591506958,0.6568824052810669,0.5548727512359619,1.0446239709854126
17,WO4,1lgp,A,3cg1,A,0,[5],[5],WO4,WO4,6.290431499481201,2.675828456878662,1.5505417585372925,0.6735446453094482,0.6514939665794373,1.19497811794281
18,SAM,4qtu,B,6ift,A,0,[27],[27],SAM,SAM,1.1768921613693237,4.728664875030518,0.6424398422241211,0.8456112742424011,0.940771222114563,0.7555668950080872
19,PNS,4h2y,D,7x0f,C,0,[21],[21],PNS,PNS,3.4187510013580322,3.971825122833252,0.7747752070426941,0.7938718199729919,0.9982467293739319,0.807496964931488
20,OAA,2h12,B,4ros,A,0,[9],[9],OAA,OAA,2.527437925338745,2.35573673248291,1.519565463066101,0.6939318180084229,0.6126769185066223,1.2170675992965698
21,WO4,1lgp,A,3cfz,A,0,[5],[5],WO4,WO4,5.4890899658203125,2.3412325382232666,1.5488362312316895,0.6969993710517883,0.7317072749137878,0.9971440434455872
22,FE2,4m33,A,4r88,B,0,[1],[1],FE2,FE2,2.56514310836792,2.401169538497925,1.90414297580719,0.7066037654876709,0.7553372383117676,1.106459140777588
23,NDP,4b7f,A,5c37,A,0,[48],[48],NDP,NDP,8.651043891906738,2.676842212677002,1.4375271797180176,0.6625460386276245,0.96013343334198,1.1196832656860352
24,CU1,2n0m,A,4m1p,A,0,[1],[1],CU1,CU1,6.319509983062744,2.4079043865203857,1.4363957643508911,0.6796133518218994,0.8702118396759033,0.9114060401916504
25,AKG,4qkb,A,5xvv,B,0,[10],[10],AKG,AKG,5.512645244598389,2.2930853366851807,1.5380687713623047,0.7064851522445679,0.6037895679473877,1.121824026107788
26,OXY,4ako,A,4yu3,A,0,[2],[2],OXY,OXY,1.0880475044250488,2.823216438293457,1.6563833951950073,0.7447046041488647,0.7717990279197693,1.0390516519546509
27,AR6,6lh4,A,8bau,A,0,[36],[36],AR6,AR6,3.7423670291900635,2.6624526977539062,1.4071221351623535,0.7606450319290161,0.8031640648841858,1.1191260814666748
28,FE,2amu,A,6wb6,A,0,[1],[1],FE,FE,1.3974940776824951,1.9083261489868164,1.5663474798202515,0.6624965071678162,0.9050526022911072,1.1497851610183716
29,CU1,1k0v,A,2n0m,A,0,[1],[1],CU1,CU1,1.3289196491241455,2.7918810844421387,1.5440635681152344,0.7642751932144165,0.649552583694458,1.1719443798065186
30,COA,1kru,A,2ahv,A,0,[48],[48],COA,COA,6.873526096343994,2.4214928150177,1.4976890087127686,0.6530562043190002,0.8918398022651672,1.1992528438568115
31,AKG,1nx4,C,4xcb,A,0,[10],[10],AKG,AKG,1.4778478145599365,4.195871829986572,0.7911900281906128,0.8542619347572327,0.992239236831665,0.864007830619812
32,PYR,2vpa,A,3di1,B,0,[5],[6],PYR,PYR,5.131583213806152,2.636874198913574,1.5527422428131104,0.7432392239570618,0.788936972618103,1.0598455667495728
33,IPE,3krf,D,8jya,B,0,[14],[14],IPE,IPE,5.100347518920898,2.469698429107666,1.5338492393493652,0.7036488056182861,0.7600651979446411,1.3761086463928223
34,PNS,4h2w,D,7x0f,C,0,[21],[21],PNS,PNS,3.3978166580200195,4.023165702819824,0.7372531294822693,0.7953017354011536,0.9987367987632751,0.8002634048461914
35,MN,1gsl,A,6oiw,A,0,[1],[1],MN,MN,1.9690454006195068,2.242856979370117,1.5592612028121948,0.6809371113777161,0.7099208235740662,1.032033085823059
36,CO,3l0s,A,4q0p,A,0,[1],[1],CO,CO,7.343447208404541,2.767320394515991,1.546968698501587,0.7571817636489868,0.866280198097229,1.1749123334884644
37,PYR,2h9d,A,2nuy,A,0,[5],[6],PYR,PYR,5.366668701171875,2.0358786582946777,1.7972246408462524,0.7243488430976868,0.4596714973449707,1.0188900232315063
38,PYR,2h9d,A,5w5r,A,0,[6],[6],PYR,PYR,7.454034805297852,1.8798232078552246,1.681326150894165,0.679507315158844,0.7037764191627502,1.0473846197128296
39,CO,4d07,A,4q0p,A,0,[1],[1],CO,CO,7.338625431060791,2.587963104248047,1.5070990324020386,0.737068772315979,0.8309786319732666,1.0177804231643677
40,NDP,3anl,A,6rjr,A,0,[48],[48],NDP,NDP,7.114543914794922,2.6313819885253906,1.5146198272705078,0.7240599989891052,0.9285457730293274,1.066001534461975
41,ANP,5gz9,A,7x4n,E,0,[31],[31],ANP,ANP,1.3445751667022705,3.0790581703186035,1.2889946699142456,0.7185035347938538,0.61525559425354,1.0664194822311401
42,AKG,3bn1,A,3nnf,A,0,[10],[10],AKG,AKG,2.771707057952881,2.965762138366699,1.4567341804504395,0.7303595542907715,0.6950624585151672,1.2006205320358276
43,ZN,1mh2,A,2i2r,L,0,[1],[1],ZN,ZN,7.626779079437256,2.4232287406921387,1.5691919326782227,0.744755744934082,0.968884289264679,1.2509669065475464
44,GAL,2j5z,A,7byv,A,0,[12],[12],GAL,GAL,7.481392860412598,2.151766538619995,1.5755090713500977,0.7208089828491211,0.9290304780006409,1.1125311851501465
45,FE2,3ven,A,7eyr,C,0,[1],[1],FE2,FE2,1.5631933212280273,2.3900279998779297,1.4630910158157349,0.7302892804145813,0.6905871033668518,1.1361830234527588
46,WO4,1lgp,A,2hcm,A,0,[5],[5],WO4,WO4,5.598224639892578,2.5448036193847656,1.5935014486312866,0.662201464176178,0.6375623345375061,1.015261173248291
47,SAM,1cma,B,3ou7,A,0,[27],[27],SAM,SAM,6.923652648925781,2.6993210315704346,1.5349740982055664,0.7180696129798889,0.9516245126724243,1.32289719581604
48,CU,1cur,A,6kob,A,0,[1],[1],CU,CU,0.4135865569114685,2.084606647491455,1.5049282312393188,0.6920157670974731,0.3654126822948456,0.7865219712257385
49,ZN,1dth,A,3bvo,A,0,[1],[1],ZN,ZN,0.4281466603279114,2.1840944290161133,1.6011934280395508,0.709248423576355,0.2804466784000397,1.0721522569656372
50,COA,1kru,A,4ubt,A,0,[48],[48],COA,COA,6.9869208335876465,2.570720672607422,1.4499000310897827,0.7358459234237671,0.7856366634368896,1.2531441450119019
51,RBF,1kyv,E,5kbw,B,0,[27],[27],RBF,RBF,4.282691478729248,2.6539201736450195,1.4002267122268677,0.764549970626831,0.7417949438095093,1.0410174131393433
52,SAH,3orh,A,6cu5,A,0,[26],[26],SAH,SAH,0.907598078250885,4.485800743103027,0.6287239789962769,0.796403169631958,0.9991484880447388,0.8063884377479553
53,PYR,2nuy,A,2vpa,A,0,[6],[5],PYR,PYR,5.182056903839111,2.761230945587158,1.493204951286316,0.7582924365997314,0.8741219639778137,0.9692553877830505
54,FAD,2ed4,A,6gna,A,0,[53],[53],FAD,FAD,4.161550045013428,2.4033217430114746,1.6485041379928589,0.6910515427589417,0.8517281413078308,1.0385843515396118
55,BMA,5swi,B,5wvp,A,0,[12],[12],BMA,BMA,5.409615993499756,2.3717100620269775,1.611020803451538,0.7107021808624268,0.6654863357543945,1.2098222970962524
56,MN,3ib7,A,5c5u,B,0,[1],[1],MN,MN,3.157543897628784,2.4535765647888184,1.5394072532653809,0.7574310302734375,0.8281182050704956,1.0099164247512817
57,ZN,1x0t,A,4gua,A,0,[1],[1],ZN,ZN,8.003314018249512,2.308427572250366,1.5396894216537476,0.6872255802154541,0.8455596566200256,1.4852203130722046
58,MN,2qgi,A,3zvx,A,0,[1],[1],MN,MN,0.8011404275894165,2.4047951698303223,1.4547933340072632,0.7317129373550415,0.6665819883346558,1.0605436563491821
59,AKG,1nx4,C,3nnf,A,0,[10],[10],AKG,AKG,1.469120979309082,4.184515953063965,0.7441229820251465,0.8536589741706848,0.9827864170074463,0.8345550298690796
60,AKG,3nnf,A,5xvv,B,0,[10],[10],AKG,AKG,5.970346927642822,2.3733954429626465,1.5319654941558838,0.6854217052459717,0.8706409335136414,1.3349730968475342
61,NDP,1o8c,A,4b7f,A,0,[48],[48],NDP,NDP,6.302537441253662,2.159058094024658,1.5746312141418457,0.6986269950866699,0.7892954349517822,1.121105670928955
62,MN,3zvx,A,4chg,A,0,[1],[1],MN,MN,2.7677505016326904,2.568155527114868,1.7809675931930542,0.7706422805786133,0.9310914278030396,1.0202436447143555
63,AYE,8bs3,A,8st9,C,0,[4],[4],AYE,AYE,8.28399658203125,1.353694200515747,1.6226375102996826,0.647871196269989,0.9532404541969299,1.055535078048706
64,CU1,2ccw,A,4m1p,A,0,[1],[1],CU1,CU1,5.8622002601623535,2.564715623855591,1.5165492296218872,0.6755461692810059,0.8954246044158936,1.1402674913406372
65,FE2,3ven,A,5zur,B,0,[1],[1],FE2,FE2,3.128204345703125,2.2205259799957275,1.5270965099334717,0.7028020620346069,0.8565747737884521,1.048324465751648
66,ATP,2e5y,A,6tdz,C,0,[31],[31],ATP,ATP,6.271756649017334,2.4328126907348633,1.4552191495895386,0.7032637596130371,0.9577532410621643,1.0740798711776733
67,CO,3dwc,B,4ob3,A,0,[1],[1],CO,CO,6.454529285430908,2.274258613586426,1.503598690032959,0.7037299871444702,0.919252872467041,1.2131032943725586
68,COA,1kru,A,4x0o,E,0,[27],[48],COA,COA,7.288961887359619,2.5951476097106934,1.3737173080444336,0.7085310816764832,0.5117937326431274,1.2355573177337646
69,NAD,4han,A,7f8d,A,0,[44],[44],NAD,NAD,6.678843975067139,2.3230385780334473,1.5198086500167847,0.7117253541946411,0.8956756591796875,1.1203484535217285
70,CU,1oac,B,6kob,A,0,[1],[1],CU,CU,1.2769769430160522,2.1189284324645996,1.5505422353744507,0.7283733487129211,0.8710607886314392,1.102027177810669
71,FMN,5v57,A,6cmz,A,0,[31],[31],FMN,FMN,6.860954284667969,2.8841538429260254,1.3756765127182007,0.6826125383377075,0.9132468700408936,1.1158874034881592
72,SAM,1cma,B,2uyq,A,0,[17],[27],SAM,SAM,6.940545082092285,2.6212306022644043,1.6555734872817993,0.7001969218254089,0.7879266738891602,1.2525135278701782
73,SAM,3kkz,A,6ift,A,0,[27],[27],SAM,SAM,1.066399097442627,4.591004371643066,0.8085715174674988,0.8304522037506104,0.9399706721305847,0.7740532755851746
74,COA,1khr,A,4ubt,A,0,[48],[48],COA,COA,6.902851104736328,2.659773349761963,1.2506781816482544,0.7088533043861389,0.7719501256942749,1.2827568054199219
75,FE2,5zur,B,7eyr,C,0,[1],[1],FE2,FE2,1.0492689609527588,2.400135040283203,1.6207231283187866,0.7173807621002197,0.8304476737976074,1.0683317184448242
76,CO,3dwc,B,7s0w,B,0,[1],[1],CO,CO,1.5802658796310425,2.1684911251068115,1.3387919664382935,0.7366960644721985,0.6699802279472351,0.946908175945282
77,HEM,1bcf,A,2ibj,A,0,[43],[43],HEM,HEM,6.163527011871338,2.2548699378967285,1.6198269128799438,0.765175998210907,0.6101895570755005,1.026641845703125
78,NAD,1nr5,B,4han,A,0,[44],[44],NAD,NAD,5.120433330535889,1.9974396228790283,1.6685575246810913,0.6631191372871399,0.8431597948074341,1.1050245761871338
79,MN,1hql,A,4ilk,A,0,[1],[1],MN,MN,1.5494520664215088,1.9839377403259277,1.9428014755249023,0.68735671043396,0.7302099466323853,1.2234240770339966
80,PYR,2h9d,A,3noj,A,0,[6],[6],PYR,PYR,5.439719200134277,2.143425464630127,1.563233494758606,0.6950718760490417,0.42104852199554443,1.363774061203003
81,AES,3tgw,B,4dq5,A,0,[13],[13],AES,AES,7.994579792022705,2.3242297172546387,1.4213752746582031,0.6941766142845154,0.9197914600372314,1.1485246419906616
82,FE,1xvx,A,3fvz,A,0,[1],[1],FE,FE,7.8349528312683105,2.2193775177001953,1.5390485525131226,0.6977744102478027,0.7509635090827942,0.9853637218475342
83,AR6,5zdb,A,8bau,A,0,[36],[36],AR6,AR6,5.819216728210449,2.598341703414917,1.5062144994735718,0.7111161947250366,0.865225613117218,1.311362385749817
84,ACO,4isx,A,4jvt,A,0,[48],[51],ACO,ACO,5.994678974151611,2.708590507507324,1.6332807540893555,0.7726370096206665,0.7792353630065918,1.1685338020324707
85,OXY,1oqu,C,4ako,A,0,[2],[1],OXY,OXY,7.413037300109863,2.4681224822998047,1.5252363681793213,0.7755680084228516,0.7610262632369995,0.9732834100723267
86,CA,2bl0,C,2yfr,A,0,[1],[1],CA,CA,8.33652400970459,2.136056423187256,1.56465744972229,0.6286941170692444,0.9642308950424194,1.0017001628875732
87,FE,2q4a,B,3fvz,A,0,[1],[1],FE,FE,7.850489139556885,2.4647226333618164,1.2345725297927856,0.7392657995223999,0.8624700307846069,1.006702184677124
88,AKG,4oj8,B,4xcb,A,0,[10],[10],AKG,AKG,1.1214063167572021,4.258764743804932,0.7880699038505554,0.8481987714767456,0.9458693265914917,0.8667073249816895
89,PYR,2vpa,A,3noj,A,0,[6],[6],PYR,PYR,6.705066680908203,2.602362632751465,1.4504135847091675,0.7479699850082397,0.9293851852416992,0.9612013101577759
90,FE,7vx0,B,8avl,A,0,[1],[1],FE,FE,1.735044002532959,2.484848976135254,1.3874257802963257,0.7475638389587402,0.8169772028923035,1.1346670389175415
91,FE,6gq8,A,7vx0,B,0,[1],[1],FE,FE,1.6121647357940674,2.3218445777893066,1.43979012966156,0.7240291237831116,0.7319623827934265,1.0430480241775513
92,SO3,1yt8,A,2hz1,A,0,[4],[4],SO3,SO3,7.21688985824585,2.620330572128296,1.583333969116211,0.7007894515991211,0.6723973751068115,1.2632803916931152
93,AKG,3nnf,A,4xgi,A,0,[10],[10],AKG,AKG,2.398353338241577,2.4879262447357178,1.3760673999786377,0.7296539545059204,0.9198393225669861,1.169489860534668
94,NI,3skd,A,5i8s,A,0,[1],[1],NI,NI,0.5284889340400696,2.42352557182312,1.4780551195144653,0.750255823135376,0.7732659578323364,0.956290602684021
95,RBF,2cc8,A,5kbw,B,0,[27],[27],RBF,RBF,6.2671122550964355,2.3087973594665527,1.6101332902908325,0.7003679275512695,0.9864932894706726,1.0017530918121338
96,ZN,2glz,A,5lhd,C,0,[1],[1],ZN,ZN,2.326241970062256,1.9361252784729004,1.4528396129608154,0.6652738451957703,0.3764857351779938,1.1432640552520752
97,CO,3dwc,B,3l0s,A,0,[1],[1],CO,CO,7.317546844482422,2.3721399307250977,1.4784640073776245,0.693449079990387,0.854576826095581,1.193477988243103
98,ZN,1mh2,A,2emk,A,0,[1],[1],ZN,ZN,5.525623321533203,2.5794787406921387,1.515715479850769,0.6338195204734802,0.8036214709281921,1.2209161520004272
99,FE2,3gcf,A,4m33,A,0,[1],[1],FE2,FE2,2.7118313312530518,2.0888752937316895,1.3989121913909912,0.6659034490585327,0.7997618913650513,1.3879339694976807
100,CA,2n8y,A,4f9j,A,0,[1],[1],CA,CA,8.168074607849121,2.493628978729248,1.5325820446014404,0.6896103024482727,0.8770748972892761,1.045580506324768
101,PYR,2h9d,A,3di1,B,0,[5],[6],PYR,PYR,5.545680522918701,2.351485252380371,1.5788047313690186,0.6965867280960083,0.8653701543807983,1.173849105834961
102,FE,3pqi,A,6wb6,A,0,[1],[1],FE,FE,2.84710955619812,1.8074182271957397,1.481595754623413,0.5789216160774231,0.8206574320793152,1.1977821588516235
103,SAM,2uyq,A,6ift,A,0,[27],[17],SAM,SAM,1.0399127006530762,4.299314022064209,0.8952053785324097,0.7959092855453491,0.9811305403709412,0.7622005939483643
104,FE2,1ey2,A,4m33,A,0,[1],[1],FE2,FE2,2.140570878982544,2.4016361236572266,1.6084173917770386,0.7254490256309509,0.6572543382644653,1.1669803857803345
105,CO,4d07,A,4uob,A,0,[1],[1],CO,CO,8.080057144165039,2.357243299484253,1.7044200897216797,0.7265539169311523,0.7049217224121094,1.1880289316177368
106,PYR,2h9d,A,4plf,B,0,[6],[6],PYR,PYR,4.975589275360107,1.8023247718811035,1.323905110359192,0.707424521446228,0.7743504047393799,0.913897693157196
107,ZN,2en2,A,5lhd,C,0,[1],[1],ZN,ZN,0.9449427127838135,2.0330286026000977,1.2819780111312866,0.7035180926322937,0.6676821708679199,0.8927245736122131
108,TTP,4xjc,A,7t18,A,0,[29],[29],TTP,TTP,7.105400085449219,2.7039732933044434,1.6739856004714966,0.6767329573631287,0.8647972345352173,1.0818299055099487
109,SAM,1cma,B,1i9g,A,0,[27],[27],SAM,SAM,6.857072830200195,2.6333770751953125,1.6324353218078613,0.7397969365119934,0.9047613143920898,1.1814441680908203
110,FE,3e13,X,5guw,B,0,[1],[1],FE,FE,2.303605794906616,2.559213161468506,1.49661386013031,0.7208412885665894,0.6771889328956604,1.2047113180160522
111,ADP,2uvq,A,8fny,A,0,[27],[27],ADP,ADP,6.566471576690674,2.5424346923828125,1.7528332471847534,0.7112658023834229,0.8935451507568359,1.325390338897705
112,PYR,2vpa,A,4plf,B,0,[6],[6],PYR,PYR,5.761354446411133,2.834564208984375,1.502328872680664,0.7010616064071655,0.8518506288528442,1.1650254726409912
113,ATP,2jk8,A,4v02,A,0,[31],[9],ATP,ATP,3.228973627090454,2.56427001953125,1.6767504215240479,0.7015367746353149,0.8455467224121094,1.0574524402618408
114,FE2,3vb0,A,4m33,A,0,[1],[1],FE2,FE2,1.998797059059143,2.3478779792785645,1.4929591417312622,0.6865128874778748,0.8111074566841125,1.0402418375015259
115,COA,1a59,A,4ubt,A,0,[48],[46],COA,COA,5.72393274307251,2.3697452545166016,1.510071039199829,0.7273098230361938,0.8657195568084717,1.0490046739578247
116,NI,1xm5,A,3skd,A,0,[1],[1],NI,NI,1.6314712762832642,2.6237783432006836,1.3633742332458496,0.7525671720504761,0.7743157744407654,1.094034194946289
117,OXY,1oqu,C,4qur,A,0,[2],[1],OXY,OXY,7.422454357147217,2.102940082550049,1.5071333646774292,0.6769482493400574,0.6519677042961121,1.0918300151824951
118,FE2,2de6,B,5zur,B,0,[1],[1],FE2,FE2,0.9138036966323853,1.9023902416229248,1.5491451025009155,0.7042703032493591,0.7278447151184082,1.0294674634933472
119,FE2,3acl,A,3ven,A,0,[1],[1],FE2,FE2,2.2159886360168457,2.2515642642974854,1.721279263496399,0.7537451982498169,0.7117961645126343,1.081351399421692
120,FE,2amu,A,8avl,A,0,[1],[1],FE,FE,0.6549458503723145,2.5339887142181396,1.5470669269561768,0.743088960647583,0.7434956431388855,0.9765172600746155
121,ANP,5gz9,A,5ljw,A,0,[31],[31],ANP,ANP,2.3668289184570312,3.0934529304504395,1.5111571550369263,0.7463932037353516,0.7917453646659851,1.0877037048339844
122,COA,1kru,A,5kl9,A,0,[48],[48],COA,COA,7.312003135681152,2.3999242782592773,1.4339380264282227,0.7026172876358032,0.960266649723053,1.321091651916504
123,ZN,5n0c,A,6iq1,B,0,[1],[1],ZN,ZN,2.241211175918579,1.8288373947143555,1.6673710346221924,0.6209007501602173,0.5280659198760986,1.7725762128829956
124,CA,1tah,B,2bl0,B,0,[1],[1],CA,CA,8.314443588256836,2.5837831497192383,1.5611467361450195,0.7110475897789001,0.8514361381530762,1.1338913440704346
125,MG,2p88,A,3cc2,T,0,[1],[1],MG,MG,7.536931037902832,2.1199915409088135,1.7918787002563477,0.7442460060119629,0.8087989687919617,1.0652095079421997
126,NDP,1o8c,A,6rjr,A,0,[48],[48],NDP,NDP,5.896555423736572,2.564680814743042,1.3973907232284546,0.6939502954483032,0.7891339063644409,1.1764661073684692
127,CO,3l0s,A,4uob,A,0,[1],[1],CO,CO,8.090600967407227,2.8153088092803955,1.055458903312683,0.6731852293014526,0.9570492506027222,0.7769016027450562
128,PYR,2vpa,A,5lu4,A,0,[6],[6],PYR,PYR,7.749898910522461,1.6255806684494019,1.5122424364089966,0.5669612288475037,0.8777804374694824,0.9492729902267456
129,AR6,3sig,A,8bau,A,0,[36],[36],AR6,AR6,5.75911808013916,2.4955201148986816,1.5994926691055298,0.7337213754653931,0.8221967220306396,1.225519061088562
130,SAM,1cma,B,3dou,A,0,[27],[27],SAM,SAM,6.682884693145752,2.5282907485961914,1.5972754955291748,0.7407828569412231,0.9265355467796326,1.0982229709625244
131,SAM,1cma,B,3kkz,A,0,[27],[27],SAM,SAM,6.975670337677002,2.488492488861084,1.5587257146835327,0.7036781907081604,0.9576472640037537,1.3152167797088623
132,FE2,4m33,A,7eyr,C,0,[1],[1],FE2,FE2,0.6249387860298157,2.6215405464172363,1.4054964780807495,0.7134153842926025,0.5233721137046814,1.032162070274353
133,ATP,1b0u,A,2e5y,A,0,[31],[31],ATP,ATP,7.761003017425537,2.4083681106567383,1.423933744430542,0.7450421452522278,0.8941024541854858,0.9494351744651794
134,FE,1do6,A,1wb7,A,0,[1],[1],FE,FE,0.5753231644630432,2.4612886905670166,1.536455750465393,0.7241960763931274,0.7116655111312866,1.0201042890548706
135,FE2,1e5s,A,3ven,A,0,[1],[1],FE2,FE2,1.695999026298523,2.40372896194458,1.526374340057373,0.6884868741035461,0.7080047130584717,1.275107741355896
136,OXY,4qur,A,4yu3,A,0,[2],[2],OXY,OXY,1.5706665515899658,2.3083648681640625,1.5966224670410156,0.7349246144294739,0.8592999577522278,1.0496798753738403
137,HEM,1aom,B,7bwh,A,0,[43],[43],HEM,HEM,6.785297870635986,1.8751013278961182,1.3610854148864746,0.7034332752227783,0.9208440184593201,1.2224489450454712
138,SAM,1cma,B,5zw4,A,0,[27],[27],SAM,SAM,6.8336710929870605,2.549278974533081,1.6488245725631714,0.7250456809997559,0.6164566874504089,1.173069953918457
139,NAD,3czm,B,4han,A,0,[44],[44],NAD,NAD,6.481823444366455,2.4704036712646484,1.504132628440857,0.6646469831466675,0.6283390522003174,1.1440825462341309
140,ANP,3zfd,A,5gz9,A,0,[31],[31],ANP,ANP,1.5412417650222778,3.1539828777313232,1.4110932350158691,0.7326866388320923,0.7014060020446777,1.0647735595703125
141,COA,1khr,A,3nfd,E,0,[27],[48],COA,COA,5.079448699951172,2.561433792114258,1.4037079811096191,0.7208786010742188,0.8887701034545898,1.293513298034668
142,FE2,4m33,A,4oj8,B,0,[1],[1],FE2,FE2,2.423147678375244,2.206746816635132,1.6743109226226807,0.7110884189605713,0.7625012397766113,1.2109051942825317
143,FE2,3acl,A,4oj8,B,0,[1],[1],FE2,FE2,0.7357974648475647,3.2394192218780518,1.0069174766540527,0.7485322952270508,0.8637831807136536,0.7328759431838989
144,FE,1nf6,F,2amu,A,0,[1],[1],FE,FE,0.6627716422080994,2.3124489784240723,1.5586037635803223,0.7292599081993103,0.42718228697776794,1.0760772228240967
145,FE2,4oj8,B,7eyr,C,0,[1],[1],FE2,FE2,0.1799173653125763,4.299758434295654,0.697754979133606,0.8458828926086426,0.8411372303962708,0.8105272054672241
146,CO,4q0p,A,7s0w,B,0,[1],[1],CO,CO,1.1374562978744507,2.2820255756378174,1.539184808731079,0.7132772207260132,0.6939157247543335,1.0138708353042603
147,ACO,1b87,A,4isx,A,0,[51],[51],ACO,ACO,3.4957146644592285,2.7313318252563477,1.502464771270752,0.7104309797286987,0.8736960887908936,1.169090747833252
148,AMP,2gm3,A,5dy9,E,0,[23],[23],AMP,AMP,3.771134376525879,2.870903491973877,1.50825834274292,0.7342135310173035,0.9152746200561523,1.1356183290481567
149,AKG,3nnf,A,4hg3,A,0,[9],[10],AKG,AKG,4.321578025817871,2.588240623474121,1.5500428676605225,0.7369290590286255,0.4240453839302063,1.185896396636963
150,AKG,4xcb,A,5xvv,B,0,[10],[10],AKG,AKG,5.870979309082031,2.311001777648926,1.5465322732925415,0.6412398815155029,0.776195764541626,1.384339690208435
151,COA,3fsb,A,6qfb,C,0,[48],[48],COA,COA,7.534331321716309,2.197509765625,1.6678264141082764,0.6003119945526123,0.8427397012710571,1.5291786193847656
152,ZN,2nly,A,5aja,B,0,[1],[1],ZN,ZN,6.578254222869873,2.3694138526916504,1.7347750663757324,0.7395814657211304,0.7103458046913147,1.2276966571807861
153,BMA,5a7v,A,5wvp,A,0,[12],[12],BMA,BMA,3.5147554874420166,2.0605483055114746,1.495812177658081,0.7205203175544739,0.9376899600028992,1.1183041334152222
154,FE2,1ey2,A,5j92,B,0,[1],[1],FE2,FE2,1.180384635925293,2.325888156890869,1.412725567817688,0.6482067704200745,0.8832311034202576,1.0248945951461792
155,NI,1xm5,A,5i8s,A,0,[1],[1],NI,NI,0.9234981536865234,2.6052565574645996,1.5533894300460815,0.7371684908866882,0.7594978213310242,1.11815345287323
156,CU1,1k0v,A,4m1p,A,0,[1],[1],CU1,CU1,6.112618446350098,2.395453929901123,1.577478051185608,0.7461280226707458,0.9338051080703735,1.168649435043335
157,CU,6kob,A,6ryx,A,0,[1],[1],CU,CU,1.3870437145233154,2.205111503601074,1.4914219379425049,0.6989840865135193,0.6914860606193542,1.2420172691345215
